task_id,phase,category,scope,department,district,source,method,api_or_url,output_path,description,depends_on,priority,status
COV100-SOLO-03_Cordillera-Eusebio_Ayala,1_API,SOLO,localidade,03_Cordillera,Eusebio_Ayala,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/03_Cordillera/Eusebio_Ayala/DADOS.md,"Consultar SoilGrids 2.0 para Eusebio_Ayala: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-03_Cordillera-Eusebio_Ayala,P2,todo
COV100-LUZ-03_Cordillera-Eusebio_Ayala,1_API,POLUICAO_LUMINOSA,localidade,03_Cordillera,Eusebio_Ayala,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/03_Cordillera/Eusebio_Ayala/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Eusebio_Ayala via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-03_Cordillera-Eusebio_Ayala,P2,done
COV100-SAUDE-03_Cordillera-Eusebio_Ayala,2_WEB,SAUDE,localidade,03_Cordillera,Eusebio_Ayala,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/03_Cordillera/Eusebio_Ayala/DADOS.md,"Levantar infraestrutura de saúde em Eusebio_Ayala: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-03_Cordillera-Eusebio_Ayala,2_WEB,CELULAR,localidade,03_Cordillera,Eusebio_Ayala,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/03_Cordillera/Eusebio_Ayala/DADOS.md,"Verificar cobertura móvel em Eusebio_Ayala por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-03_Cordillera-Eusebio_Ayala,2_WEB,INTERNET,localidade,03_Cordillera,Eusebio_Ayala,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/03_Cordillera/Eusebio_Ayala/DADOS.md,"Verificar disponibilidade de internet fixa em Eusebio_Ayala: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-03_Cordillera-Eusebio_Ayala,2_WEB,COMBUSTIVEL,localidade,03_Cordillera,Eusebio_Ayala,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/03_Cordillera/Eusebio_Ayala/DADOS.md,"Contar postos de combustível em raio de 5km de Eusebio_Ayala via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-03_Cordillera-Eusebio_Ayala,P2,done
COV100-TERRA-03_Cordillera-Eusebio_Ayala,2_WEB,TERRA_RURAL,localidade,03_Cordillera,Eusebio_Ayala,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/03_Cordillera/Eusebio_Ayala/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Eusebio_Ayala nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-03_Cordillera-Eusebio_Ayala,2_WEB,IMOVEL_URBANO,localidade,03_Cordillera,Eusebio_Ayala,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/03_Cordillera/Eusebio_Ayala/DADOS.md,"Pesquisar custo de imóveis residenciais em Eusebio_Ayala: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-03_Cordillera-Isla_Pucu,1_API,CLIMA,localidade,03_Cordillera,Isla_Pucu,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Isla_Pucu. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-03_Cordillera-Isla_Pucu,P1,done
COV100-SOLO-03_Cordillera-Isla_Pucu,1_API,SOLO,localidade,03_Cordillera,Isla_Pucu,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,"Consultar SoilGrids 2.0 para Isla_Pucu: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-03_Cordillera-Isla_Pucu,P2,todo
COV100-LUZ-03_Cordillera-Isla_Pucu,1_API,POLUICAO_LUMINOSA,localidade,03_Cordillera,Isla_Pucu,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Isla_Pucu via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-03_Cordillera-Isla_Pucu,P2,done
COV100-SAUDE-03_Cordillera-Isla_Pucu,2_WEB,SAUDE,localidade,03_Cordillera,Isla_Pucu,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,"Levantar infraestrutura de saúde em Isla_Pucu: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-03_Cordillera-Isla_Pucu,2_WEB,CELULAR,localidade,03_Cordillera,Isla_Pucu,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,"Verificar cobertura móvel em Isla_Pucu por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-03_Cordillera-Isla_Pucu,2_WEB,INTERNET,localidade,03_Cordillera,Isla_Pucu,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,"Verificar disponibilidade de internet fixa em Isla_Pucu: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-03_Cordillera-Isla_Pucu,2_WEB,COMBUSTIVEL,localidade,03_Cordillera,Isla_Pucu,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,"Contar postos de combustível em raio de 5km de Isla_Pucu via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-03_Cordillera-Isla_Pucu,P2,done
COV100-TERRA-03_Cordillera-Isla_Pucu,2_WEB,TERRA_RURAL,localidade,03_Cordillera,Isla_Pucu,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Isla_Pucu nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-03_Cordillera-Isla_Pucu,2_WEB,IMOVEL_URBANO,localidade,03_Cordillera,Isla_Pucu,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/03_Cordillera/Isla_Pucu/DADOS.md,"Pesquisar custo de imóveis residenciais em Isla_Pucu: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-03_Cordillera-Itacurubi_de_la_Cordillera,1_API,CLIMA,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Itacurubi_de_la_Cordillera. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-03_Cordillera-Itacurubi_de_la_Cordillera,P1,done
COV100-SOLO-03_Cordillera-Itacurubi_de_la_Cordillera,1_API,SOLO,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,"Consultar SoilGrids 2.0 para Itacurubi_de_la_Cordillera: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-03_Cordillera-Itacurubi_de_la_Cordillera,P2,todo
COV100-LUZ-03_Cordillera-Itacurubi_de_la_Cordillera,1_API,POLUICAO_LUMINOSA,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Itacurubi_de_la_Cordillera via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-03_Cordillera-Itacurubi_de_la_Cordillera,P2,done
COV100-SAUDE-03_Cordillera-Itacurubi_de_la_Cordillera,2_WEB,SAUDE,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,"Levantar infraestrutura de saúde em Itacurubi_de_la_Cordillera: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-03_Cordillera-Itacurubi_de_la_Cordillera,2_WEB,CELULAR,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,"Verificar cobertura móvel em Itacurubi_de_la_Cordillera por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-03_Cordillera-Itacurubi_de_la_Cordillera,2_WEB,INTERNET,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,"Verificar disponibilidade de internet fixa em Itacurubi_de_la_Cordillera: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-03_Cordillera-Itacurubi_de_la_Cordillera,2_WEB,COMBUSTIVEL,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,"Contar postos de combustível em raio de 5km de Itacurubi_de_la_Cordillera via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-03_Cordillera-Itacurubi_de_la_Cordillera,P2,done
COV100-TERRA-03_Cordillera-Itacurubi_de_la_Cordillera,2_WEB,TERRA_RURAL,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Itacurubi_de_la_Cordillera nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-03_Cordillera-Itacurubi_de_la_Cordillera,2_WEB,IMOVEL_URBANO,localidade,03_Cordillera,Itacurubi_de_la_Cordillera,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera/DADOS.md,"Pesquisar custo de imóveis residenciais em Itacurubi_de_la_Cordillera: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-03_Cordillera-Juan_de_Mena,1_API,CLIMA,localidade,03_Cordillera,Juan_de_Mena,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/03_Cordillera/Juan_de_Mena/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Juan_de_Mena. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-03_Cordillera-Juan_de_Mena,P1,done
COV100-SOLO-03_Cordillera-Juan_de_Mena,1_API,SOLO,localidade,03_Cordillera,Juan_de_Mena,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/03_Cordillera/Juan_de_Mena/DADOS.md,"Consultar SoilGrids 2.0 para Juan_de_Mena: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-03_Cordillera-Juan_de_Mena,P2,todo
COV100-LUZ-03_Cordillera-Juan_de_Mena,1_API,POLUICAO_LUMINOSA,localidade,03_Cordillera,Juan_de_Mena,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/03_Cordillera/Juan_de_Mena/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Juan_de_Mena via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-03_Cordillera-Juan_de_Mena,P2,done
